"","subid","condition","age","gender","education","job","children","country","politicalIdeology","beliefAfterlife","beliefLeader","comments","trialNum","leftCharacter","rightCharacter","response","rt","responseNum"
"18463","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",55,"gerald_schiff_pvs","you","slightly more right",3447,1
"18464","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",56,"todd_billingsley_man","sharon_harvey_woman","both equally",2031,0
"18465","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",57,"kismet_robot","todd_billingsley_man","much more right",2066,2
"18466","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",58,"you","fetus","slightly more left",2466,-1
"18467","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",59,"sharon_harvey_woman","kismet_robot","much more left",2854,-2
"18468","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",60,"fetus","toby_chimp","much more right",1554,2
"18469","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",61,"green_frog","sharon_harvey_woman","much more right",1794,2
"18470","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",62,"samantha_hill_girl","kismet_robot","much more left",1522,-2
"18471","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",63,"delores_gleitman_deceased","god","both equally",2888,0
"18472","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",64,"samantha_hill_girl","sharon_harvey_woman","much more left",2206,-2
"18473","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",65,"nicholas_gannon_baby","kismet_robot","much more left",1278,-2
"18474","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",66,"fetus","green_frog","both equally",5439,0
"18475","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",67,"charlie_dog","fetus","much more left",2440,-2
"18476","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",68,"delores_gleitman_deceased","kismet_robot","both equally",1924,0
"18477","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",69,"charlie_dog","samantha_hill_girl","both equally",5239,0
"18478","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",70,"green_frog","you","slightly more right",8306,1
"18479","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",71,"toby_chimp","kismet_robot","much more left",1821,-2
"18480","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",72,"todd_billingsley_man","nicholas_gannon_baby","much more right",6591,2
"18481","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",73,"gerald_schiff_pvs","todd_billingsley_man","much more right",1191,2
"18482","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",74,"sharon_harvey_woman","you","much more left",2900,-2
"18483","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",75,"sharon_harvey_woman","god","much more left",1588,-2
"18484","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",76,"fetus","god","both equally",1903,0
"18485","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",77,"gerald_schiff_pvs","sharon_harvey_woman","much more right",1611,2
"18486","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",78,"toby_chimp","delores_gleitman_deceased","much more left",1318,-2
"18487","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",1,"kismet_robot","gerald_schiff_pvs","slightly more right",6054,1
"18488","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",2,"green_frog","you","much more right",3486,2
"18489","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",3,"delores_gleitman_deceased","samantha_hill_girl","much more right",2542,2
"18490","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",4,"gerald_schiff_pvs","charlie_dog","both equally",4983,0
"18491","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",5,"samantha_hill_girl","charlie_dog","both equally",1223,0
"18492","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",6,"delores_gleitman_deceased","sharon_harvey_woman","much more right",1982,2
"18493","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",7,"god","delores_gleitman_deceased","much more right",5398,2
"18494","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",8,"fetus","you","much more right",2486,2
"18495","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",9,"kismet_robot","delores_gleitman_deceased","much more left",6655,-2
"18496","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",10,"nicholas_gannon_baby","green_frog","much more left",2118,-2
"18497","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",11,"samantha_hill_girl","green_frog","much more left",1358,-2
"18498","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",12,"fetus","charlie_dog","much more right",1671,2
"18499","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",13,"toby_chimp","todd_billingsley_man","both equally",2134,0
"18500","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",14,"gerald_schiff_pvs","samantha_hill_girl","much more right",1782,2
"18501","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",15,"you","sharon_harvey_woman","both equally",1670,0
"18502","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",16,"fetus","gerald_schiff_pvs","slightly more right",1862,1
"18503","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",17,"you","god","much more left",1678,-2
"18504","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",18,"samantha_hill_girl","todd_billingsley_man","both equally",1719,0
"18505","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",19,"god","toby_chimp","much more right",1463,2
"18506","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",20,"gerald_schiff_pvs","you","both equally",2414,0
"18507","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",21,"todd_billingsley_man","nicholas_gannon_baby","both equally",2742,0
"18508","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",22,"samantha_hill_girl","god","much more left",1502,-2
"18509","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",23,"delores_gleitman_deceased","you","much more right",2182,2
"18510","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",24,"you","toby_chimp","much more right",1150,2
"18511","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",25,"gerald_schiff_pvs","toby_chimp","much more right",3525,2
"18512","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",26,"kismet_robot","fetus","both equally",1422,0
"18513","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",27,"kismet_robot","green_frog","both equally",1957,0
"18514","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",28,"nicholas_gannon_baby","charlie_dog","both equally",1646,0
"18515","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",29,"green_frog","todd_billingsley_man","much more right",1094,2
"18516","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",30,"sharon_harvey_woman","todd_billingsley_man","both equally",1406,0
"18517","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",31,"you","kismet_robot","much more left",1494,-2
"18518","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",32,"samantha_hill_girl","you","both equally",1143,0
"18519","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",33,"samantha_hill_girl","fetus","much more left",1237,-2
"18520","S02186","Personality",22,"male","hs_diploma","sales","0","USA","democrat","neither","agree_moderate","NA",34,"todd_billingsley_man","fetus","much more left",966,-2
